fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
2.0450203414556136,3,640,32,2024-03-17 00:00:51
6.920711293273999,3,640,32,2024-03-17 00:00:51
7.854943161600839,3,640,32,2024-03-17 00:00:51
7.267142560121977,3,640,32,2024-03-17 00:00:51
7.552623238929384,3,640,32,2024-03-17 00:00:51
6.819939968065352,3,640,32,2024-03-17 00:00:52
7.171196925191748,3,640,32,2024-03-17 00:00:52
7.589041740323045,3,640,32,2024-03-17 00:00:52
6.78716325553096,3,640,32,2024-03-17 00:00:52
6.778793643200122,3,640,32,2024-03-17 00:00:52
6.784813730406509,3,640,32,2024-03-17 00:00:52
5.867242623813068,3,640,32,2024-03-17 00:00:52
6.323865812287976,3,640,32,2024-03-17 00:00:53
6.369250019741118,3,640,32,2024-03-17 00:00:53
7.2725986471935595,3,640,32,2024-03-17 00:00:53
7.1248940431437635,3,640,32,2024-03-17 00:00:53
7.75668628197968,3,640,32,2024-03-17 00:00:53
7.080571536612376,3,640,32,2024-03-17 00:00:53
6.649888304559933,3,640,32,2024-03-17 00:00:54
6.656125127352247,3,640,32,2024-03-17 00:00:54
6.996138558206023,3,640,32,2024-03-17 00:00:54
7.622514775048523,3,640,32,2024-03-17 00:00:54
8.012118549365324,3,640,32,2024-03-17 00:00:54
8.162252415999502,3,640,32,2024-03-17 00:00:54
7.35693087020887,3,640,32,2024-03-17 00:00:54
7.859564963197266,3,640,32,2024-03-17 00:00:54
7.790529082348134,3,640,32,2024-03-17 00:00:55
6.411808858172324,3,640,32,2024-03-17 00:00:55
7.248993700365534,3,640,32,2024-03-17 00:00:55
5.821767445992238,3,640,32,2024-03-17 00:00:55
6.923178753290912,3,640,32,2024-03-17 00:00:55
6.256177415553693,3,640,32,2024-03-17 00:00:55
7.985606388022078,3,640,32,2024-03-17 00:00:56
7.304553782279469,3,640,32,2024-03-17 00:00:56
5.845312521775486,3,640,32,2024-03-17 00:00:56
7.300777544338478,3,640,32,2024-03-17 00:00:56
7.2520895362388,3,640,32,2024-03-17 00:00:56
7.883259531023284,3,640,32,2024-03-17 00:00:56
7.724046488244426,3,640,32,2024-03-17 00:00:56
7.273405784661058,3,640,32,2024-03-17 00:00:57
7.164386322719058,3,640,32,2024-03-17 00:00:57
7.022646981016452,3,640,32,2024-03-17 00:00:57
6.607076021549416,3,640,32,2024-03-17 00:00:57
7.221373993230237,3,640,32,2024-03-17 00:00:57
7.359577197141308,3,640,32,2024-03-17 00:00:57
6.508366850389791,3,640,32,2024-03-17 00:00:57
7.94053925113685,3,640,32,2024-03-17 00:00:58
8.884656120520924,3,640,32,2024-03-17 00:00:58
7.245086946833484,3,640,32,2024-03-17 00:00:58
7.754334458622513,3,640,32,2024-03-17 00:00:58
7.1712950139688205,3,640,32,2024-03-17 00:00:58
6.871323559526677,3,640,32,2024-03-17 00:00:58
6.168683771242839,3,640,32,2024-03-17 00:00:58
7.96195849223509,3,640,32,2024-03-17 00:00:59
8.008187080908522,3,640,32,2024-03-17 00:00:59
6.157228420434527,3,640,32,2024-03-17 00:00:59
7.289915652368877,3,640,32,2024-03-17 00:00:59
7.284117294617195,3,640,32,2024-03-17 00:00:59
8.906333145763215,3,640,32,2024-03-17 00:00:59
6.7087181422964095,3,640,32,2024-03-17 00:00:59
6.62473307135366,3,640,32,2024-03-17 00:01:00
7.402061273471693,3,640,32,2024-03-17 00:01:00
6.165002550191742,3,640,32,2024-03-17 00:01:00
6.885830565683994,3,640,32,2024-03-17 00:01:00
6.19187821455355,3,640,32,2024-03-17 00:01:00
6.889597035421198,3,640,32,2024-03-17 00:01:00
7.865504741651711,3,640,32,2024-03-17 00:01:00
8.712721229746572,3,640,32,2024-03-17 00:01:01
6.1616696708872665,3,640,32,2024-03-17 00:01:01
6.954932188522375,3,640,32,2024-03-17 00:01:01
7.244211009919049,3,640,32,2024-03-17 00:01:01
7.5985007001925755,3,640,32,2024-03-17 00:01:01
9.09468279334406,3,640,32,2024-03-17 00:01:01
8.013863705407724,3,640,32,2024-03-17 00:01:01
8.460829641822597,3,640,32,2024-03-17 00:01:01
6.8695904258542555,3,640,32,2024-03-17 00:01:02
7.02250588515,3,640,32,2024-03-17 00:01:02
6.804483430482979,3,640,32,2024-03-17 00:01:02
5.214876115261048,3,640,32,2024-03-17 00:01:02
7.25587832320744,3,640,32,2024-03-17 00:01:02
7.244736546649509,3,640,32,2024-03-17 00:01:02
7.214715990601252,3,640,32,2024-03-17 00:01:03
7.244849171583733,3,640,32,2024-03-17 00:01:03
6.385871104276731,3,640,32,2024-03-17 00:01:03
7.905025942965056,3,640,32,2024-03-17 00:01:03
6.341477575112488,3,640,32,2024-03-17 00:01:03
8.176142754384562,3,640,32,2024-03-17 00:01:03
8.096424241956282,3,640,32,2024-03-17 00:01:03
7.893644890769208,3,640,32,2024-03-17 00:01:04
7.337445550443468,3,640,32,2024-03-17 00:01:04
6.821670326095796,3,640,32,2024-03-17 00:01:04
7.019708654670095,3,640,32,2024-03-17 00:01:04
7.301413001282964,3,640,32,2024-03-17 00:01:04
7.4975537294676835,3,640,32,2024-03-17 00:01:04
7.330533461267563,3,640,32,2024-03-17 00:01:04
8.178199288700318,3,640,32,2024-03-17 00:01:04
7.752528538475188,3,640,32,2024-03-17 00:01:05
6.949608222278558,3,640,32,2024-03-17 00:01:05
7.5197464196840285,3,640,32,2024-03-17 00:01:05
6.6231952943034225,3,640,32,2024-03-17 00:01:05
7.801222735363538,3,640,32,2024-03-17 00:01:05
6.2526240781625715,3,640,32,2024-03-17 00:01:05
8.057385016732173,3,640,32,2024-03-17 00:01:05
7.482252790478213,3,640,32,2024-03-17 00:01:06
