fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
1.8367568220892316,3,512,32,2024-03-16 23:59:07
6.060554918172544,3,512,32,2024-03-16 23:59:07
6.71087566259894,3,512,32,2024-03-16 23:59:07
6.1725056437394965,4,512,32,2024-03-16 23:59:07
5.557533662114784,3,512,32,2024-03-16 23:59:08
5.926912364644022,3,512,32,2024-03-16 23:59:08
6.540590356993044,3,512,32,2024-03-16 23:59:08
7.998276128382669,3,512,32,2024-03-16 23:59:08
7.542328565622853,3,512,32,2024-03-16 23:59:08
7.06513807520104,3,512,32,2024-03-16 23:59:08
8.473101770859007,3,512,32,2024-03-16 23:59:08
7.044230665878433,3,512,32,2024-03-16 23:59:09
6.61908759792194,3,512,32,2024-03-16 23:59:09
6.70916885277369,3,512,32,2024-03-16 23:59:09
8.072473781758763,3,512,32,2024-03-16 23:59:09
6.9402936421655985,3,512,32,2024-03-16 23:59:09
7.441459087360727,3,512,32,2024-03-16 23:59:09
7.0131357179164775,3,512,32,2024-03-16 23:59:09
7.295634416756826,3,512,32,2024-03-16 23:59:10
8.206264796227817,3,512,32,2024-03-16 23:59:10
6.131458652200163,3,512,32,2024-03-16 23:59:10
7.275765166286194,3,512,32,2024-03-16 23:59:10
7.479677580426564,3,512,32,2024-03-16 23:59:10
7.209606611592977,3,512,32,2024-03-16 23:59:10
6.641706386280502,3,512,32,2024-03-16 23:59:10
7.482372921267737,3,512,32,2024-03-16 23:59:11
7.467572538274322,3,512,32,2024-03-16 23:59:11
7.8276182549073035,3,512,32,2024-03-16 23:59:11
8.531805829034516,3,512,32,2024-03-16 23:59:11
7.540823389600747,3,512,32,2024-03-16 23:59:11
7.142888283378746,3,512,32,2024-03-16 23:59:11
7.6566058539399275,3,512,32,2024-03-16 23:59:11
7.29826222074512,3,512,32,2024-03-16 23:59:11
6.967930571614636,3,512,32,2024-03-16 23:59:12
8.162109462417904,3,512,32,2024-03-16 23:59:12
7.548708497710715,3,512,32,2024-03-16 23:59:12
6.967247671523231,3,512,32,2024-03-16 23:59:12
7.010791222604068,3,512,32,2024-03-16 23:59:12
7.108748855970984,3,512,32,2024-03-16 23:59:12
6.915724630990225,3,512,32,2024-03-16 23:59:12
7.490524120096866,3,512,32,2024-03-16 23:59:13
7.574295491688563,3,512,32,2024-03-16 23:59:13
8.22617396881184,3,512,32,2024-03-16 23:59:13
6.898288052550816,3,512,32,2024-03-16 23:59:13
7.083226096266799,3,512,32,2024-03-16 23:59:13
7.1615238563564585,3,512,32,2024-03-16 23:59:13
8.41734481519909,3,512,32,2024-03-16 23:59:13
8.254277881752362,3,512,32,2024-03-16 23:59:14
7.872192192192192,3,512,32,2024-03-16 23:59:14
6.991695254859993,3,512,32,2024-03-16 23:59:14
7.215957223520182,3,512,32,2024-03-16 23:59:14
6.693002696794166,3,512,32,2024-03-16 23:59:14
8.297665585186358,3,512,32,2024-03-16 23:59:14
8.236512559083955,3,512,32,2024-03-16 23:59:14
7.6284761250004545,3,512,32,2024-03-16 23:59:14
6.94567235163685,3,512,32,2024-03-16 23:59:15
7.522025527122343,3,512,32,2024-03-16 23:59:15
7.894164877088443,3,512,32,2024-03-16 23:59:15
7.368407738199807,3,512,32,2024-03-16 23:59:15
7.041912628857325,3,512,32,2024-03-16 23:59:15
7.8216334355256185,3,512,32,2024-03-16 23:59:15
6.946880258642392,3,512,32,2024-03-16 23:59:15
6.866677580956747,3,512,32,2024-03-16 23:59:16
7.6925266486197,3,512,32,2024-03-16 23:59:16
6.273301066712933,3,512,32,2024-03-16 23:59:16
5.532098088042882,3,512,32,2024-03-16 23:59:16
6.990832905535592,3,512,32,2024-03-16 23:59:16
7.523334278016739,3,512,32,2024-03-16 23:59:16
7.368394793659494,3,512,32,2024-03-16 23:59:17
7.460346879207703,3,512,32,2024-03-16 23:59:17
6.990541619374763,3,512,32,2024-03-16 23:59:17
6.529847679067393,3,512,32,2024-03-16 23:59:17
7.445104763527666,3,512,32,2024-03-16 23:59:17
7.6521637597606365,3,512,32,2024-03-16 23:59:17
7.632279618886794,3,512,32,2024-03-16 23:59:17
7.45798563632775,3,512,32,2024-03-16 23:59:17
7.432518544508593,3,512,32,2024-03-16 23:59:18
7.572900586252408,3,512,32,2024-03-16 23:59:18
9.10024734215665,3,512,32,2024-03-16 23:59:18
7.144409147042541,3,512,32,2024-03-16 23:59:18
7.721927654059149,3,512,32,2024-03-16 23:59:18
6.898424200957551,3,512,32,2024-03-16 23:59:18
7.520946487520688,3,512,32,2024-03-16 23:59:18
7.353087406690579,3,512,32,2024-03-16 23:59:19
7.669977159973448,3,512,32,2024-03-16 23:59:19
8.406699216714369,3,512,32,2024-03-16 23:59:19
8.233876983721897,3,512,32,2024-03-16 23:59:19
6.472271858922724,3,512,32,2024-03-16 23:59:19
8.357434768314189,3,512,32,2024-03-16 23:59:19
6.5142498594428035,3,512,32,2024-03-16 23:59:19
7.411596523128195,3,512,32,2024-03-16 23:59:20
8.231259248211195,3,512,32,2024-03-16 23:59:20
7.664819129592574,3,512,32,2024-03-16 23:59:20
8.915230676033286,3,512,32,2024-03-16 23:59:20
7.573611650310127,3,512,32,2024-03-16 23:59:20
6.715635697565318,3,512,32,2024-03-16 23:59:20
7.590689862982957,3,512,32,2024-03-16 23:59:20
6.205941232782869,3,512,32,2024-03-16 23:59:20
7.240946882855012,3,512,32,2024-03-16 23:59:21
7.486553204401646,3,512,32,2024-03-16 23:59:21
7.726707342234798,3,512,32,2024-03-16 23:59:21
6.88624885894228,3,512,32,2024-03-16 23:59:21
6.823534770824589,3,512,32,2024-03-16 23:59:21
7.003451379299405,3,512,32,2024-03-16 23:59:21
6.360267736642737,3,512,32,2024-03-16 23:59:22
6.761985371051965,3,512,32,2024-03-16 23:59:22
7.607679680769056,3,512,32,2024-03-16 23:59:22
7.860669701507362,3,512,32,2024-03-16 23:59:22
7.179408879980418,3,512,32,2024-03-16 23:59:22
7.462683061791306,3,512,32,2024-03-16 23:59:22
7.705599106406353,3,512,32,2024-03-16 23:59:22
7.800410263658563,3,512,32,2024-03-16 23:59:22
6.825800110012075,3,512,32,2024-03-16 23:59:23
8.23323047448551,3,512,32,2024-03-16 23:59:23
7.276295291395026,3,512,32,2024-03-16 23:59:23
7.376922143408651,3,512,32,2024-03-16 23:59:23
7.463121258923424,3,512,32,2024-03-16 23:59:23
7.402649158570054,3,512,32,2024-03-16 23:59:23
7.039655192670159,3,512,32,2024-03-16 23:59:23
6.833451180371137,3,512,32,2024-03-16 23:59:24
7.925400067646342,3,512,32,2024-03-16 23:59:24
7.092676674157912,3,512,32,2024-03-16 23:59:24
7.407041654084085,3,512,32,2024-03-16 23:59:24
7.574500668183624,3,512,32,2024-03-16 23:59:24
6.714334882395598,3,512,32,2024-03-16 23:59:24
7.1973217058852805,3,512,32,2024-03-16 23:59:24
8.162204764249255,3,512,32,2024-03-16 23:59:25
6.290273428595424,3,512,32,2024-03-16 23:59:25
7.544417823249656,3,512,32,2024-03-16 23:59:25
7.696366051833856,3,512,32,2024-03-16 23:59:25
7.692089312732108,3,512,32,2024-03-16 23:59:25
6.96485279221534,3,512,32,2024-03-16 23:59:25
7.46455571849595,3,512,32,2024-03-16 23:59:25
8.394937783088448,3,512,32,2024-03-16 23:59:26
6.793264239473552,3,512,32,2024-03-16 23:59:26
8.116070357398556,3,512,32,2024-03-16 23:59:26
7.690058468810218,3,512,32,2024-03-16 23:59:26
7.75700187900398,3,512,32,2024-03-16 23:59:26
7.505214260662931,3,512,32,2024-03-16 23:59:26
7.087271547528928,3,512,32,2024-03-16 23:59:26
7.402832075201957,3,512,32,2024-03-16 23:59:26
7.694234145321331,3,512,32,2024-03-16 23:59:27
8.307839187419903,3,512,32,2024-03-16 23:59:27
6.490650828604457,4,512,32,2024-03-16 23:59:27
7.8713500995576675,3,512,32,2024-03-16 23:59:27
9.331437813834178,3,512,32,2024-03-16 23:59:27
8.009303409149497,3,512,32,2024-03-16 23:59:27
7.726493837121693,3,512,32,2024-03-16 23:59:27
7.46357278858302,3,512,32,2024-03-16 23:59:28
6.712196620780376,3,512,32,2024-03-16 23:59:28
8.127236087428306,3,512,32,2024-03-16 23:59:28
7.6689814560866525,3,512,32,2024-03-16 23:59:28
7.69326035598468,3,512,32,2024-03-16 23:59:28
6.27165950676689,3,512,32,2024-03-16 23:59:28
7.1099177350264355,3,512,32,2024-03-16 23:59:28
6.215828020474882,3,512,32,2024-03-16 23:59:29
7.014390666887419,3,512,32,2024-03-16 23:59:29
6.942935983618905,3,512,32,2024-03-16 23:59:29
6.829612381642472,3,512,32,2024-03-16 23:59:29
7.113281912476002,3,512,32,2024-03-16 23:59:29
7.356853445402914,3,512,32,2024-03-16 23:59:29
7.465153572744375,3,512,32,2024-03-16 23:59:29
6.493494590694881,3,512,32,2024-03-16 23:59:30
8.392720433012176,3,512,32,2024-03-16 23:59:30
7.35530529143767,3,512,32,2024-03-16 23:59:30
7.306627923789415,3,512,32,2024-03-16 23:59:30
7.199533111332349,3,512,32,2024-03-16 23:59:30
6.634090172166995,3,512,32,2024-03-16 23:59:30
6.1005839787644085,3,512,32,2024-03-16 23:59:30
6.285786220828812,3,512,32,2024-03-16 23:59:31
6.173759449848096,3,512,32,2024-03-16 23:59:31
6.509508252694639,3,512,32,2024-03-16 23:59:31
7.445250136237847,3,512,32,2024-03-16 23:59:31
7.854457746492061,3,512,32,2024-03-16 23:59:31
6.619118935083995,3,512,32,2024-03-16 23:59:31
8.42778032294103,3,512,32,2024-03-16 23:59:31
7.586557175415114,3,512,32,2024-03-16 23:59:32
7.546114500479469,3,512,32,2024-03-16 23:59:32
7.3029004029014475,3,512,32,2024-03-16 23:59:32
8.190384318718378,3,512,32,2024-03-16 23:59:32
7.723648229342948,3,512,32,2024-03-16 23:59:32
6.775563216236911,3,512,32,2024-03-16 23:59:32
7.5233612673631045,3,512,32,2024-03-16 23:59:32
7.8169832806212876,3,512,32,2024-03-16 23:59:33
7.84492342682717,3,512,32,2024-03-16 23:59:33
7.6441168805369815,3,512,32,2024-03-16 23:59:33
8.087837499084062,3,512,32,2024-03-16 23:59:33
8.270374722960556,3,512,32,2024-03-16 23:59:33
6.454503205473465,3,512,32,2024-03-16 23:59:33
7.495209060790067,3,512,32,2024-03-16 23:59:33
6.7536777019193615,3,512,32,2024-03-16 23:59:34
8.32521977662081,3,512,32,2024-03-16 23:59:34
8.194993093180518,3,512,32,2024-03-16 23:59:34
7.793742787965728,3,512,32,2024-03-16 23:59:34
7.588931890925605,3,512,32,2024-03-16 23:59:34
8.446959596895352,3,512,32,2024-03-16 23:59:34
6.940925323439563,3,512,32,2024-03-16 23:59:34
7.804125802172122,3,512,32,2024-03-16 23:59:34
8.525683946491693,3,512,32,2024-03-16 23:59:35
7.037599939595795,3,512,32,2024-03-16 23:59:35
7.305126280350914,3,512,32,2024-03-16 23:59:35
7.049866542958376,3,512,32,2024-03-16 23:59:35
7.645064333092126,3,512,32,2024-03-16 23:59:35
8.000488311054141,3,512,32,2024-03-16 23:59:35
6.845127565716785,3,512,32,2024-03-16 23:59:35
8.277180594832366,3,512,32,2024-03-16 23:59:36
8.410880010267187,3,512,32,2024-03-16 23:59:36
7.349814603236909,3,512,32,2024-03-16 23:59:36
8.949910592733898,3,512,32,2024-03-16 23:59:36
8.343917975324164,3,512,32,2024-03-16 23:59:36
