fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
1.8084189295056614,3,640,48,2024-03-17 00:02:34
5.056473118486978,3,640,48,2024-03-17 00:02:34
5.589118931401669,3,640,48,2024-03-17 00:02:34
5.479791955454115,3,640,48,2024-03-17 00:02:34
5.000159745551564,3,640,48,2024-03-17 00:02:35
5.405121477550526,3,640,48,2024-03-17 00:02:35
5.275601920914472,3,640,48,2024-03-17 00:02:35
5.413716594278191,3,640,48,2024-03-17 00:02:35
4.720317275964365,3,640,48,2024-03-17 00:02:35
5.095975758812823,3,640,48,2024-03-17 00:02:36
4.958714658122942,3,640,48,2024-03-17 00:02:36
5.538424159195046,3,640,48,2024-03-17 00:02:36
4.1750777668835015,3,640,48,2024-03-17 00:02:36
5.5382267075291445,3,640,48,2024-03-17 00:02:36
5.348472212658408,3,640,48,2024-03-17 00:02:37
5.0223667115701245,3,640,48,2024-03-17 00:02:37
4.927831417876604,3,640,48,2024-03-17 00:02:37
4.797169029049705,3,640,48,2024-03-17 00:02:37
4.6548915546588265,3,640,48,2024-03-17 00:02:37
5.501859399246796,3,640,48,2024-03-17 00:02:38
4.650880986438686,3,640,48,2024-03-17 00:02:38
4.640918113759535,3,640,48,2024-03-17 00:02:38
5.130885594682077,3,640,48,2024-03-17 00:02:38
4.947554299424478,3,640,48,2024-03-17 00:02:38
5.1158284016451425,3,640,48,2024-03-17 00:02:39
5.157193234410273,3,640,48,2024-03-17 00:02:39
4.7167766305943,3,640,48,2024-03-17 00:02:39
4.714502169368073,3,640,48,2024-03-17 00:02:39
4.820811892772869,3,640,48,2024-03-17 00:02:39
4.989678751742811,3,640,48,2024-03-17 00:02:40
4.842647306718022,3,640,48,2024-03-17 00:02:40
5.388698172549181,3,640,48,2024-03-17 00:02:40
5.586319968780675,3,640,48,2024-03-17 00:02:40
5.321444475880785,3,640,48,2024-03-17 00:02:40
4.852766130749082,3,640,48,2024-03-17 00:02:41
5.307532378789125,3,640,48,2024-03-17 00:02:41
4.88042317206841,3,640,48,2024-03-17 00:02:41
5.177360502836603,3,640,48,2024-03-17 00:02:41
