fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
2.028730036426463,3,640,32,2024-03-16 23:48:06
6.352320761375116,3,640,32,2024-03-16 23:48:06
5.554008620404272,3,640,32,2024-03-16 23:48:06
6.414377931490111,3,640,32,2024-03-16 23:48:06
6.9730276107889555,3,640,32,2024-03-16 23:48:06
7.222704581108331,3,640,32,2024-03-16 23:48:06
6.001714242377846,3,640,32,2024-03-16 23:48:07
6.4940877737607705,3,640,32,2024-03-16 23:48:07
6.4111914107878745,3,640,32,2024-03-16 23:48:07
7.290980108574538,3,640,32,2024-03-16 23:48:07
7.0130419079976996,3,640,32,2024-03-16 23:48:07
6.048363210043536,3,640,32,2024-03-16 23:48:07
6.781391167692263,3,640,32,2024-03-16 23:48:08
8.085514406941394,3,640,32,2024-03-16 23:48:08
7.264461621863163,3,640,32,2024-03-16 23:48:08
5.792269524016014,3,640,32,2024-03-16 23:48:08
5.967821063714749,3,640,32,2024-03-16 23:48:08
6.060012020897869,3,640,32,2024-03-16 23:48:08
6.68495945325649,3,640,32,2024-03-16 23:48:08
6.217099490098422,3,640,32,2024-03-16 23:48:09
6.971045830390161,3,640,32,2024-03-16 23:48:09
7.6662901427500865,3,640,32,2024-03-16 23:48:09
6.92639137054664,3,640,32,2024-03-16 23:48:09
7.141392385450596,3,640,32,2024-03-16 23:48:09
7.035545886248467,3,640,32,2024-03-16 23:48:09
7.087475139027123,3,640,32,2024-03-16 23:48:09
6.8680830856646935,3,640,32,2024-03-16 23:48:10
6.477549520164815,3,640,32,2024-03-16 23:48:10
7.596161264558707,3,640,32,2024-03-16 23:48:10
6.937423812130845,3,640,32,2024-03-16 23:48:10
6.173450493810806,3,640,32,2024-03-16 23:48:10
5.882993853740914,5,640,32,2024-03-16 23:48:10
6.49527446507688,4,640,32,2024-03-16 23:48:11
6.491072713625777,3,640,32,2024-03-16 23:48:11
6.516263844503447,3,640,32,2024-03-16 23:48:11
7.09018282014656,4,640,32,2024-03-16 23:48:11
7.111472819323357,4,640,32,2024-03-16 23:48:11
6.4481525552450085,5,640,32,2024-03-16 23:48:11
5.893649399647306,3,640,32,2024-03-16 23:48:11
6.711734763274078,3,640,32,2024-03-16 23:48:12
6.5472266840247695,3,640,32,2024-03-16 23:48:12
7.377804514663951,3,640,32,2024-03-16 23:48:12
5.238322659286421,3,640,32,2024-03-16 23:48:12
7.648842544469124,3,640,32,2024-03-16 23:48:12
7.473187384520541,3,640,32,2024-03-16 23:48:12
6.713818996137513,3,640,32,2024-03-16 23:48:13
7.875828554475227,3,640,32,2024-03-16 23:48:13
7.498424980066433,3,640,32,2024-03-16 23:48:13
7.410116885503088,3,640,32,2024-03-16 23:48:13
7.077465121458993,3,640,32,2024-03-16 23:48:13
6.6051511405422,3,640,32,2024-03-16 23:48:13
6.655142922877974,3,640,32,2024-03-16 23:48:13
7.761106978568758,3,640,32,2024-03-16 23:48:14
6.446021937016757,3,640,32,2024-03-16 23:48:14
6.227872535350341,3,640,32,2024-03-16 23:48:14
6.661908052001683,3,640,32,2024-03-16 23:48:14
6.6196099226979035,3,640,32,2024-03-16 23:48:14
6.350070324126853,3,640,32,2024-03-16 23:48:14
6.534120154290023,3,640,32,2024-03-16 23:48:14
5.96613178306703,3,640,32,2024-03-16 23:48:15
5.97643511677712,3,640,32,2024-03-16 23:48:15
7.183909483135136,3,640,32,2024-03-16 23:48:15
6.340442256876629,3,640,32,2024-03-16 23:48:15
6.0595129914690435,3,640,32,2024-03-16 23:48:15
6.507124893921693,3,640,32,2024-03-16 23:48:15
6.148383124688499,3,640,32,2024-03-16 23:48:16
7.336470143745212,3,640,32,2024-03-16 23:48:16
6.562952206894825,3,640,32,2024-03-16 23:48:16
6.018170861193216,3,640,32,2024-03-16 23:48:16
6.924424574807752,3,640,32,2024-03-16 23:48:16
6.2183253843177315,3,640,32,2024-03-16 23:48:16
7.7344441801327335,3,640,32,2024-03-16 23:48:17
6.518522202398344,3,640,32,2024-03-16 23:48:17
6.574113287868553,3,640,32,2024-03-16 23:48:17
7.121180325642201,3,640,32,2024-03-16 23:48:17
7.55254164040695,3,640,32,2024-03-16 23:48:17
6.949423988521192,3,640,32,2024-03-16 23:48:17
6.447151484781736,3,640,32,2024-03-16 23:48:17
7.539711843536253,3,640,32,2024-03-16 23:48:18
7.679751570536354,3,640,32,2024-03-16 23:48:18
7.69388129462091,3,640,32,2024-03-16 23:48:18
7.724160284045811,3,640,32,2024-03-16 23:48:18
7.296662462488584,3,640,32,2024-03-16 23:48:18
5.711626006849642,3,640,32,2024-03-16 23:48:18
7.117035699680826,3,640,32,2024-03-16 23:48:18
7.144652545332209,3,640,32,2024-03-16 23:48:19
6.660458734826879,3,640,32,2024-03-16 23:48:19
7.690678890671556,3,640,32,2024-03-16 23:48:19
6.54865780980916,3,640,32,2024-03-16 23:48:19
6.5051569096385355,3,640,32,2024-03-16 23:48:19
7.370738496576739,3,640,32,2024-03-16 23:48:19
7.242172148838815,3,640,32,2024-03-16 23:48:19
6.507145084544867,3,640,32,2024-03-16 23:48:20
6.83323965598419,3,640,32,2024-03-16 23:48:20
7.601006870130788,3,640,32,2024-03-16 23:48:20
8.357085075096736,3,640,32,2024-03-16 23:48:20
7.491902222936706,3,640,32,2024-03-16 23:48:20
7.049594013825884,3,640,32,2024-03-16 23:48:20
7.736241683774068,3,640,32,2024-03-16 23:48:20
7.053992600067272,3,640,32,2024-03-16 23:48:21
7.326256805641193,3,640,32,2024-03-16 23:48:21
7.681636286049701,3,640,32,2024-03-16 23:48:21
7.760877207915003,3,640,32,2024-03-16 23:48:21
8.701388096517414,3,640,32,2024-03-16 23:48:21
6.488542225838739,4,640,32,2024-03-16 23:48:21
7.529411764705882,3,640,32,2024-03-16 23:48:21
8.695038548527195,3,640,32,2024-03-16 23:48:22
8.542370672097759,3,640,32,2024-03-16 23:48:22
6.857191436488928,4,640,32,2024-03-16 23:48:22
7.3375739127392325,3,640,32,2024-03-16 23:48:22
7.581908137939512,3,640,32,2024-03-16 23:48:22
8.06657422383602,3,640,32,2024-03-16 23:48:22
