fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
1.762568844042033,5,640,32,2024-03-16 23:45:14
3.7761688259072863,5,640,32,2024-03-16 23:45:15
4.2259266088137535,5,640,32,2024-03-16 23:45:15
3.983936231245322,5,640,32,2024-03-16 23:45:15
4.536241335639143,5,640,32,2024-03-16 23:45:15
4.057046019082404,6,640,32,2024-03-16 23:45:15
4.454268470758902,5,640,32,2024-03-16 23:45:16
4.2201779107709365,5,640,32,2024-03-16 23:45:16
4.319478157526974,5,640,32,2024-03-16 23:45:16
4.845276602036856,5,640,32,2024-03-16 23:45:16
4.364497583259192,5,640,32,2024-03-16 23:45:17
4.39642525465763,5,640,32,2024-03-16 23:45:17
4.471105681644958,6,640,32,2024-03-16 23:45:17
4.256288326904714,5,640,32,2024-03-16 23:45:17
4.220190649443688,5,640,32,2024-03-16 23:45:18
4.421008916214567,5,640,32,2024-03-16 23:45:18
4.363135529306516,5,640,32,2024-03-16 23:45:18
4.056394693219909,5,640,32,2024-03-16 23:45:18
4.235785042925368,5,640,32,2024-03-16 23:45:19
4.255428981895953,5,640,32,2024-03-16 23:45:19
4.316175532330895,7,640,32,2024-03-16 23:45:19
4.003619605432463,6,640,32,2024-03-16 23:45:19
4.202983160225866,6,640,32,2024-03-16 23:45:19
3.9157164382819896,6,640,32,2024-03-16 23:45:20
4.180654164154037,5,640,32,2024-03-16 23:45:20
3.9698487515853635,5,640,32,2024-03-16 23:45:20
3.7980909501692897,5,640,32,2024-03-16 23:45:20
4.167556621602555,6,640,32,2024-03-16 23:45:21
4.319820710566212,7,640,32,2024-03-16 23:45:21
4.144999234110259,6,640,32,2024-03-16 23:45:21
3.85471515866692,5,640,32,2024-03-16 23:45:21
4.011569008523727,5,640,32,2024-03-16 23:45:22
4.129629866658265,5,640,32,2024-03-16 23:45:22
4.044597276410926,5,640,32,2024-03-16 23:45:22
3.3643547027366085,5,640,32,2024-03-16 23:45:23
4.077535612660249,5,640,32,2024-03-16 23:45:23
4.001927350341723,5,640,32,2024-03-16 23:45:23
4.475232227872466,5,640,32,2024-03-16 23:45:23
4.210172138791104,5,640,32,2024-03-16 23:45:23
3.976344644648251,5,640,32,2024-03-16 23:45:24
4.082083444039899,5,640,32,2024-03-16 23:45:24
4.2270680040997775,5,640,32,2024-03-16 23:45:24
4.04780190562955,5,640,32,2024-03-16 23:45:24
4.048130071256981,5,640,32,2024-03-16 23:45:25
3.937973433280881,5,640,32,2024-03-16 23:45:25
3.2107906592207853,5,640,32,2024-03-16 23:45:25
4.081590868175338,5,640,32,2024-03-16 23:45:26
4.309930824150304,5,640,32,2024-03-16 23:45:26
3.5394492563813484,5,640,32,2024-03-16 23:45:26
3.7766006394724307,6,640,32,2024-03-16 23:45:26
4.0994549117078165,5,640,32,2024-03-16 23:45:27
4.38445794089669,5,640,32,2024-03-16 23:45:27
3.9167329680222025,5,640,32,2024-03-16 23:45:27
3.6992255473248705,5,640,32,2024-03-16 23:45:27
4.240011322051718,5,640,32,2024-03-16 23:45:28
3.7959116813113316,5,640,32,2024-03-16 23:45:28
4.190988927758143,5,640,32,2024-03-16 23:45:28
4.124805157894634,5,640,32,2024-03-16 23:45:28
4.535172067786934,5,640,32,2024-03-16 23:45:29
3.712525812753204,5,640,32,2024-03-16 23:45:29
4.88782816229117,5,640,32,2024-03-16 23:45:29
4.375803580929807,5,640,32,2024-03-16 23:45:29
4.698178999519463,5,640,32,2024-03-16 23:45:30
4.599466395295155,5,640,32,2024-03-16 23:45:30
3.8931205174114947,5,640,32,2024-03-16 23:45:30
3.992324327617191,5,640,32,2024-03-16 23:45:30
3.8765257977310013,5,640,32,2024-03-16 23:45:31
3.6626933602994214,5,640,32,2024-03-16 23:45:31
4.218883213602448,6,640,32,2024-03-16 23:45:31
4.858769942217959,5,640,32,2024-03-16 23:45:31
4.8473764927369745,5,640,32,2024-03-16 23:45:31
4.03526609275244,6,640,32,2024-03-16 23:45:32
4.565199029992729,6,640,32,2024-03-16 23:45:32
3.8774324641636206,5,640,32,2024-03-16 23:45:32
3.527462000953708,5,640,32,2024-03-16 23:45:32
4.451776973011068,5,640,32,2024-03-16 23:45:33
4.630251432911482,5,640,32,2024-03-16 23:45:33
