fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
5.072764831379683,4,640,32,2024-03-16 23:42:19
5.563475261971083,4,640,32,2024-03-16 23:42:20
5.227973739874184,4,640,32,2024-03-16 23:42:20
5.160022931773054,5,640,32,2024-03-16 23:42:20
5.259354929316083,4,640,32,2024-03-16 23:42:20
4.585437208442977,4,640,32,2024-03-16 23:42:20
5.0710782091226845,5,640,32,2024-03-16 23:42:21
5.44951894655467,4,640,32,2024-03-16 23:42:21
4.484879331914757,4,640,32,2024-03-16 23:42:21
5.232774204816947,4,640,32,2024-03-16 23:42:21
4.8295991285704085,4,640,32,2024-03-16 23:42:21
5.132059588265884,5,640,32,2024-03-16 23:42:22
5.910309035748155,5,640,32,2024-03-16 23:42:22
3.783697181828023,4,640,32,2024-03-16 23:42:22
5.313267511356698,4,640,32,2024-03-16 23:42:22
6.013158026783423,4,640,32,2024-03-16 23:42:22
6.320359001714842,4,640,32,2024-03-16 23:42:23
5.502220274881181,4,640,32,2024-03-16 23:42:23
5.557769314962487,4,640,32,2024-03-16 23:42:23
6.028299622432158,4,640,32,2024-03-16 23:42:23
5.031621098646935,4,640,32,2024-03-16 23:42:23
5.334866434496811,4,640,32,2024-03-16 23:42:23
5.375300528520093,4,640,32,2024-03-16 23:42:24
5.3263505713919255,4,640,32,2024-03-16 23:42:24
5.414548252340454,4,640,32,2024-03-16 23:42:24
5.410720551507771,4,640,32,2024-03-16 23:42:24
5.716795173924362,5,640,32,2024-03-16 23:42:24
5.421070590303269,4,640,32,2024-03-16 23:42:25
4.552094039403039,4,640,32,2024-03-16 23:42:25
5.5009862760733625,4,640,32,2024-03-16 23:42:25
5.46774796994912,4,640,32,2024-03-16 23:42:25
5.135106943033093,4,640,32,2024-03-16 23:42:25
4.51950498090071,5,640,32,2024-03-16 23:42:26
5.41391225554292,5,640,32,2024-03-16 23:42:26
4.830911909626801,5,640,32,2024-03-16 23:42:26
4.976004441776426,4,640,32,2024-03-16 23:42:26
5.079171939427333,4,640,32,2024-03-16 23:42:26
5.03163920699244,4,640,32,2024-03-16 23:42:27
4.857998959902986,5,640,32,2024-03-16 23:42:27
5.8214119162354825,4,640,32,2024-03-16 23:42:27
5.524694675391732,4,640,32,2024-03-16 23:42:27
5.661047420320527,4,640,32,2024-03-16 23:42:27
5.163669312742529,5,640,32,2024-03-16 23:42:28
5.86940197731614,4,640,32,2024-03-16 23:42:28
6.273141563206219,4,640,32,2024-03-16 23:42:28
5.957268149957746,4,640,32,2024-03-16 23:42:28
5.873059258429484,4,640,32,2024-03-16 23:42:28
5.944232570729682,4,640,32,2024-03-16 23:42:28
5.725832499457355,4,640,32,2024-03-16 23:42:29
5.565800805483124,4,640,32,2024-03-16 23:42:29
5.870749299102375,4,640,32,2024-03-16 23:42:29
5.6212912754340305,4,640,32,2024-03-16 23:42:29
5.836113658215536,4,640,32,2024-03-16 23:42:29
5.051315185725349,4,640,32,2024-03-16 23:42:30
5.801964557186154,4,640,32,2024-03-16 23:42:30
5.597980922331976,4,640,32,2024-03-16 23:42:30
6.239601789329775,4,640,32,2024-03-16 23:42:30
5.707731960165804,4,640,32,2024-03-16 23:42:30
4.318246305459293,4,640,32,2024-03-16 23:42:30
5.474220560903794,4,640,32,2024-03-16 23:42:31
6.177469335815532,4,640,32,2024-03-16 23:42:31
5.205168553827519,4,640,32,2024-03-16 23:42:31
6.069482872390919,4,640,32,2024-03-16 23:42:31
6.149618132581083,5,640,32,2024-03-16 23:42:31
6.050335023476888,4,640,32,2024-03-16 23:42:32
5.140487906512161,4,640,32,2024-03-16 23:42:32
6.112426095865158,4,640,32,2024-03-16 23:42:32
5.709262518563286,4,640,32,2024-03-16 23:42:32
5.671795343352689,4,640,32,2024-03-16 23:42:32
6.131377983604065,4,640,32,2024-03-16 23:42:32
5.827469930406101,5,640,32,2024-03-16 23:42:33
5.363937361323367,5,640,32,2024-03-16 23:42:33
5.906031347291434,4,640,32,2024-03-16 23:42:33
5.273897107362677,4,640,32,2024-03-16 23:42:33
5.619664452370298,4,640,32,2024-03-16 23:42:33
5.480973488333194,4,640,32,2024-03-16 23:42:33
5.614631789042222,5,640,32,2024-03-16 23:42:34
4.949994984274224,4,640,32,2024-03-16 23:42:34
6.1996943243059475,4,640,32,2024-03-16 23:42:34
5.261591534895974,4,640,32,2024-03-16 23:42:34
5.026375172417099,4,640,32,2024-03-16 23:42:34
5.083056011362728,5,640,32,2024-03-16 23:42:35
5.439426891438517,4,640,32,2024-03-16 23:42:35
5.6469625205653555,4,640,32,2024-03-16 23:42:35
5.877050478158826,4,640,32,2024-03-16 23:42:35
5.269457827919569,4,640,32,2024-03-16 23:42:35
4.916919000978858,4,640,32,2024-03-16 23:42:36
6.112025274030293,4,640,32,2024-03-16 23:42:36
5.637891844736669,4,640,32,2024-03-16 23:42:36
5.580195864781192,4,640,32,2024-03-16 23:42:36
6.1285917388362945,4,640,32,2024-03-16 23:42:36
5.038330096014434,4,640,32,2024-03-16 23:42:36
5.767602012051407,4,640,32,2024-03-16 23:42:37
5.823683205709406,4,640,32,2024-03-16 23:42:37
6.794177581810937,4,640,32,2024-03-16 23:42:37
6.356267683434136,4,640,32,2024-03-16 23:42:37
4.71804470681401,4,640,32,2024-03-16 23:42:37
5.835634582742021,4,640,32,2024-03-16 23:42:38
5.976826868406765,4,640,32,2024-03-16 23:42:38
5.044419909702528,4,640,32,2024-03-16 23:42:38
6.396047364528451,4,640,32,2024-03-16 23:42:38
5.506742447815121,4,640,32,2024-03-16 23:42:38
6.139329553006063,4,640,32,2024-03-16 23:42:38
5.310583298830971,4,640,32,2024-03-16 23:42:39
5.8724096555914755,4,640,32,2024-03-16 23:42:39
6.362062165917351,4,640,32,2024-03-16 23:42:39
5.775170220236415,4,640,32,2024-03-16 23:42:39
5.024225697638761,4,640,32,2024-03-16 23:42:39
4.368579752048469,4,640,32,2024-03-16 23:42:40
5.628442373704707,4,640,32,2024-03-16 23:42:40
5.523967064054409,4,640,32,2024-03-16 23:42:40
5.797778094170434,4,640,32,2024-03-16 23:42:40
4.062425481591108,4,640,32,2024-03-16 23:42:40
5.904069345968308,4,640,32,2024-03-16 23:42:41
5.39378460889537,4,640,32,2024-03-16 23:42:41
6.2165281857768315,4,640,32,2024-03-16 23:42:41
5.456665326667161,4,640,32,2024-03-16 23:42:41
5.654019063743973,4,640,32,2024-03-16 23:42:41
5.933880368966102,4,640,32,2024-03-16 23:42:41
5.155380307727102,4,640,32,2024-03-16 23:42:42
5.872763219060314,4,640,32,2024-03-16 23:42:42
6.009255359082143,4,640,32,2024-03-16 23:42:42
5.238558189493668,4,640,32,2024-03-16 23:42:42
5.7310195939114035,4,640,32,2024-03-16 23:42:42
5.566820227567433,4,640,32,2024-03-16 23:42:42
5.857483810691577,4,640,32,2024-03-16 23:42:43
5.596106224916745,4,640,32,2024-03-16 23:42:43
5.498966887972898,4,640,32,2024-03-16 23:42:43
5.744827085567613,4,640,32,2024-03-16 23:42:43
5.397921809163704,4,640,32,2024-03-16 23:42:43
6.35950589280597,4,640,32,2024-03-16 23:42:44
5.019427630460955,4,640,32,2024-03-16 23:42:44
5.724652437509724,4,640,32,2024-03-16 23:42:44
6.050055750526132,4,640,32,2024-03-16 23:42:44
6.700230353645562,4,640,32,2024-03-16 23:42:44
7.432887345159404,4,640,32,2024-03-16 23:42:44
6.703432183412046,4,640,32,2024-03-16 23:42:45
5.0076637730023625,4,640,32,2024-03-16 23:42:45
6.055200251776439,4,640,32,2024-03-16 23:42:45
4.84866532646354,4,640,32,2024-03-16 23:42:45
5.638437537388573,4,640,32,2024-03-16 23:42:45
6.109888445077628,4,640,32,2024-03-16 23:42:45
7.133934418143441,4,640,32,2024-03-16 23:42:46
6.7109400875207,4,640,32,2024-03-16 23:42:46
6.585188325247673,4,640,32,2024-03-16 23:42:46
5.1848229450725505,4,640,32,2024-03-16 23:42:46
6.000615183002637,5,640,32,2024-03-16 23:42:46
6.080455087771691,5,640,32,2024-03-16 23:42:46
5.77116525333359,4,640,32,2024-03-16 23:42:47
6.257568139739242,4,640,32,2024-03-16 23:42:47
5.791157871482617,4,640,32,2024-03-16 23:42:47
6.105992581334545,4,640,32,2024-03-16 23:42:47
5.474777905115949,4,640,32,2024-03-16 23:42:47
5.352164509069564,5,640,32,2024-03-16 23:42:48
6.134974278563812,4,640,32,2024-03-16 23:42:48
5.632085251290425,4,640,32,2024-03-16 23:42:48
6.1573640053729894,4,640,32,2024-03-16 23:42:48
