fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
1.7588230410085537,3,640,48,2024-03-16 23:48:26
4.632931414609576,3,640,48,2024-03-16 23:48:26
4.9245393118590135,3,640,48,2024-03-16 23:48:26
4.9438336804610135,3,640,48,2024-03-16 23:48:26
5.441536908694152,3,640,48,2024-03-16 23:48:27
5.301534856266013,3,640,48,2024-03-16 23:48:27
5.562678380070238,3,640,48,2024-03-16 23:48:27
6.173205168396776,3,640,48,2024-03-16 23:48:27
6.006905865689362,3,640,48,2024-03-16 23:48:27
6.363519678600309,3,640,48,2024-03-16 23:48:28
5.9347619687718876,3,640,48,2024-03-16 23:48:28
5.989219044735966,3,640,48,2024-03-16 23:48:28
5.700192167084795,3,640,48,2024-03-16 23:48:28
5.758503611503541,3,640,48,2024-03-16 23:48:28
5.268067949885389,3,640,48,2024-03-16 23:48:28
4.6611871496583825,3,640,48,2024-03-16 23:48:29
4.951695543560901,4,640,48,2024-03-16 23:48:29
5.08005164465955,3,640,48,2024-03-16 23:48:29
5.6744656729179574,3,640,48,2024-03-16 23:48:29
5.486515582589359,3,640,48,2024-03-16 23:48:29
5.655208306648096,3,640,48,2024-03-16 23:48:30
5.017872332280143,3,640,48,2024-03-16 23:48:30
5.540333584748147,3,640,48,2024-03-16 23:48:30
5.401884469355479,3,640,48,2024-03-16 23:48:30
5.79877203242321,3,640,48,2024-03-16 23:48:30
5.6174441544109275,3,640,48,2024-03-16 23:48:31
5.63613422003518,3,640,48,2024-03-16 23:48:31
5.125462070785884,3,640,48,2024-03-16 23:48:31
5.625671805945826,3,640,48,2024-03-16 23:48:31
5.247675063088898,3,640,48,2024-03-16 23:48:31
5.140179219200377,3,640,48,2024-03-16 23:48:31
4.796066458554881,4,640,48,2024-03-16 23:48:32
5.38681571592964,4,640,48,2024-03-16 23:48:32
5.121162764006476,4,640,48,2024-03-16 23:48:32
5.0465320541049135,3,640,48,2024-03-16 23:48:32
4.881059278344517,3,640,48,2024-03-16 23:48:32
5.054176020552641,4,640,48,2024-03-16 23:48:33
4.785090401306963,4,640,48,2024-03-16 23:48:33
5.402002743307553,3,640,48,2024-03-16 23:48:33
5.461824044087295,3,640,48,2024-03-16 23:48:33
5.608865483906771,3,640,48,2024-03-16 23:48:33
6.09585819800075,3,640,48,2024-03-16 23:48:34
5.56531338776171,3,640,48,2024-03-16 23:48:34
5.634082519759501,3,640,48,2024-03-16 23:48:34
5.936122665315544,3,640,48,2024-03-16 23:48:34
6.377772776760679,3,640,48,2024-03-16 23:48:34
5.28430232484891,3,640,48,2024-03-16 23:48:35
5.814463573514917,3,640,48,2024-03-16 23:48:35
5.984015248574013,3,640,48,2024-03-16 23:48:35
6.07021194995405,3,640,48,2024-03-16 23:48:35
5.7762359684409565,3,640,48,2024-03-16 23:48:35
5.61813639803634,3,640,48,2024-03-16 23:48:35
4.118587880406605,3,640,48,2024-03-16 23:48:36
5.729946980657025,3,640,48,2024-03-16 23:48:36
4.715382003700981,3,640,48,2024-03-16 23:48:36
