fps_atual,num_pessoas_detectadas,resolucao,canais,tempo_atual
1.7701981684799262,4,512,32,2024-03-16 23:40:51
5.317801171251469,4,512,32,2024-03-16 23:40:51
6.03624651545003,4,512,32,2024-03-16 23:40:51
5.3107715761364345,4,512,32,2024-03-16 23:40:51
5.398616592141811,5,512,32,2024-03-16 23:40:51
7.068471911854421,5,512,32,2024-03-16 23:40:51
5.583345424823985,4,512,32,2024-03-16 23:40:52
5.505145113192491,5,512,32,2024-03-16 23:40:52
5.52697333830558,4,512,32,2024-03-16 23:40:52
5.534455890522304,4,512,32,2024-03-16 23:40:52
6.399316479257892,4,512,32,2024-03-16 23:40:52
5.347238034286646,4,512,32,2024-03-16 23:40:53
5.151827881971014,5,512,32,2024-03-16 23:40:53
6.65758312645634,4,512,32,2024-03-16 23:40:53
6.204187893095716,5,512,32,2024-03-16 23:40:53
5.617609675410341,4,512,32,2024-03-16 23:40:53
4.5652437504557835,4,512,32,2024-03-16 23:40:53
5.655528572911793,4,512,32,2024-03-16 23:40:54
6.052412925308479,5,512,32,2024-03-16 23:40:54
6.149987829947713,4,512,32,2024-03-16 23:40:54
5.854573117536623,5,512,32,2024-03-16 23:40:54
6.362013915327944,4,512,32,2024-03-16 23:40:54
6.08228911836402,4,512,32,2024-03-16 23:40:54
6.23675343561621,4,512,32,2024-03-16 23:40:55
6.239434713079698,4,512,32,2024-03-16 23:40:55
5.928998532700425,5,512,32,2024-03-16 23:40:55
6.1578250388323,4,512,32,2024-03-16 23:40:55
6.634352509450974,4,512,32,2024-03-16 23:40:55
5.815382610299164,4,512,32,2024-03-16 23:40:55
6.040801982921641,4,512,32,2024-03-16 23:40:56
6.3501856923759386,4,512,32,2024-03-16 23:40:56
6.166534347194533,5,512,32,2024-03-16 23:40:56
5.852302171222545,5,512,32,2024-03-16 23:40:56
5.95071789342262,4,512,32,2024-03-16 23:40:56
5.930759093454297,5,512,32,2024-03-16 23:40:56
6.419433832892546,6,512,32,2024-03-16 23:40:57
6.79958563468737,4,512,32,2024-03-16 23:40:57
6.680913151238284,4,512,32,2024-03-16 23:40:57
6.1817029548874505,5,512,32,2024-03-16 23:40:57
6.094945804833462,4,512,32,2024-03-16 23:40:57
6.423484296224601,4,512,32,2024-03-16 23:40:57
6.010047543854118,4,512,32,2024-03-16 23:40:58
5.9251038654474515,4,512,32,2024-03-16 23:40:58
6.340729811364111,4,512,32,2024-03-16 23:40:58
5.630316128599235,4,512,32,2024-03-16 23:40:58
6.629633610470079,5,512,32,2024-03-16 23:40:58
6.752709984560373,4,512,32,2024-03-16 23:40:58
6.2720252657267785,4,512,32,2024-03-16 23:40:59
5.705534674866588,4,512,32,2024-03-16 23:40:59
5.861281870331682,5,512,32,2024-03-16 23:40:59
6.408683641164175,5,512,32,2024-03-16 23:40:59
5.482420664901196,4,512,32,2024-03-16 23:40:59
5.5757227708030905,5,512,32,2024-03-16 23:40:59
5.224196965601767,4,512,32,2024-03-16 23:41:00
5.873026363692373,5,512,32,2024-03-16 23:41:00
7.144129259510337,5,512,32,2024-03-16 23:41:00
6.214943826551327,5,512,32,2024-03-16 23:41:00
5.916862399893916,4,512,32,2024-03-16 23:41:00
6.49206737392155,4,512,32,2024-03-16 23:41:00
6.115911006383767,5,512,32,2024-03-16 23:41:01
5.638096467102734,4,512,32,2024-03-16 23:41:01
6.283582670913345,4,512,32,2024-03-16 23:41:01
6.412789177635451,4,512,32,2024-03-16 23:41:01
6.367577201657211,5,512,32,2024-03-16 23:41:01
4.879526089728376,5,512,32,2024-03-16 23:41:01
6.146653145205255,4,512,32,2024-03-16 23:41:02
6.1675589912051745,5,512,32,2024-03-16 23:41:02
5.292310177053682,5,512,32,2024-03-16 23:41:02
5.757649885033803,4,512,32,2024-03-16 23:41:02
5.79668034882596,5,512,32,2024-03-16 23:41:02
4.995467007772545,4,512,32,2024-03-16 23:41:03
6.4388081239158135,5,512,32,2024-03-16 23:41:03
5.510671060168908,5,512,32,2024-03-16 23:41:03
6.404065080373284,5,512,32,2024-03-16 23:41:03
6.666100867928907,4,512,32,2024-03-16 23:41:03
5.2221480721535505,5,512,32,2024-03-16 23:41:03
6.806272221419866,4,512,32,2024-03-16 23:41:04
5.862781166656416,5,512,32,2024-03-16 23:41:04
6.027225449889566,5,512,32,2024-03-16 23:41:04
5.4493702626785465,4,512,32,2024-03-16 23:41:04
6.801129223439981,4,512,32,2024-03-16 23:41:04
6.411142412120675,5,512,32,2024-03-16 23:41:04
5.290574529382382,4,512,32,2024-03-16 23:41:05
5.447056088663438,4,512,32,2024-03-16 23:41:05
5.587317149848871,4,512,32,2024-03-16 23:41:05
6.148067691270347,4,512,32,2024-03-16 23:41:05
5.997320418723896,4,512,32,2024-03-16 23:41:05
5.9813954151663165,5,512,32,2024-03-16 23:41:05
5.225114610324895,4,512,32,2024-03-16 23:41:06
5.587108754234319,5,512,32,2024-03-16 23:41:06
4.973508559530147,6,512,32,2024-03-16 23:41:06
5.305263264410385,6,512,32,2024-03-16 23:41:06
6.117463114108525,4,512,32,2024-03-16 23:41:06
6.023036372539587,5,512,32,2024-03-16 23:41:07
5.71342325578861,4,512,32,2024-03-16 23:41:07
5.32682408911433,6,512,32,2024-03-16 23:41:07
5.309091001148068,5,512,32,2024-03-16 23:41:07
5.455465866138762,4,512,32,2024-03-16 23:41:07
5.966089351145907,5,512,32,2024-03-16 23:41:08
5.466728880848546,5,512,32,2024-03-16 23:41:08
5.186515542343581,4,512,32,2024-03-16 23:41:08
4.918769951003502,4,512,32,2024-03-16 23:41:08
5.618467531388936,5,512,32,2024-03-16 23:41:08
5.849706629326468,4,512,32,2024-03-16 23:41:08
4.963955348942899,5,512,32,2024-03-16 23:41:09
5.076491640856381,4,512,32,2024-03-16 23:41:09
5.791621674615646,4,512,32,2024-03-16 23:41:09
5.219106967761845,4,512,32,2024-03-16 23:41:09
5.855750128093976,4,512,32,2024-03-16 23:41:09
6.1024212955284165,4,512,32,2024-03-16 23:41:10
5.755761519608516,6,512,32,2024-03-16 23:41:10
5.1632307122255305,4,512,32,2024-03-16 23:41:10
4.141062361221771,4,512,32,2024-03-16 23:41:10
5.490063234556881,4,512,32,2024-03-16 23:41:10
5.172763194893222,4,512,32,2024-03-16 23:41:11
5.114318810891222,4,512,32,2024-03-16 23:41:11
5.715649988825719,5,512,32,2024-03-16 23:41:11
5.768204834819059,4,512,32,2024-03-16 23:41:11
5.440725169896836,4,512,32,2024-03-16 23:41:11
5.836698399268587,5,512,32,2024-03-16 23:41:11
5.26792238604265,4,512,32,2024-03-16 23:41:12
6.186216091845524,5,512,32,2024-03-16 23:41:12
6.061062877885805,4,512,32,2024-03-16 23:41:12
5.507559542724482,5,512,32,2024-03-16 23:41:12
6.3223215739238965,4,512,32,2024-03-16 23:41:12
5.376995715637283,4,512,32,2024-03-16 23:41:13
6.1168742908644385,4,512,32,2024-03-16 23:41:13
5.349720607686254,4,512,32,2024-03-16 23:41:13
5.1630591062178715,4,512,32,2024-03-16 23:41:13
5.783077245502377,4,512,32,2024-03-16 23:41:13
5.780040873530462,4,512,32,2024-03-16 23:41:13
5.25301174640588,4,512,32,2024-03-16 23:41:14
5.525189560598795,4,512,32,2024-03-16 23:41:14
5.55297182938228,4,512,32,2024-03-16 23:41:14
5.409610972176186,4,512,32,2024-03-16 23:41:14
5.035795499568975,4,512,32,2024-03-16 23:41:14
5.249586346557727,4,512,32,2024-03-16 23:41:15
5.951824086254042,4,512,32,2024-03-16 23:41:15
5.53584377223119,4,512,32,2024-03-16 23:41:15
5.773437231153379,4,512,32,2024-03-16 23:41:15
5.978743785065912,4,512,32,2024-03-16 23:41:15
5.410713571599038,5,512,32,2024-03-16 23:41:15
5.584653833812002,4,512,32,2024-03-16 23:41:16
5.78464848463952,4,512,32,2024-03-16 23:41:16
5.2480624616809095,5,512,32,2024-03-16 23:41:16
5.421196712878351,4,512,32,2024-03-16 23:41:16
5.746172920691025,4,512,32,2024-03-16 23:41:16
5.724847778404119,5,512,32,2024-03-16 23:41:17
5.159394546986573,4,512,32,2024-03-16 23:41:17
5.897875990466213,4,512,32,2024-03-16 23:41:17
5.760836840312496,5,512,32,2024-03-16 23:41:17
5.089186565715395,4,512,32,2024-03-16 23:41:17
5.571708294256269,4,512,32,2024-03-16 23:41:18
4.799677756010033,4,512,32,2024-03-16 23:41:18
5.217282706720154,7,512,32,2024-03-16 23:41:18
5.896955569365048,5,512,32,2024-03-16 23:41:18
6.389441276698815,5,512,32,2024-03-16 23:41:18
5.553560032095502,5,512,32,2024-03-16 23:41:18
5.760631123832232,5,512,32,2024-03-16 23:41:19
5.854989921324913,4,512,32,2024-03-16 23:41:19
5.915393717500483,4,512,32,2024-03-16 23:41:19
5.389078976277694,4,512,32,2024-03-16 23:41:19
5.3576543503197245,6,512,32,2024-03-16 23:41:19
4.458387677288851,6,512,32,2024-03-16 23:41:20
4.623901434474122,6,512,32,2024-03-16 23:41:20
4.843228862350955,7,512,32,2024-03-16 23:41:20
5.840583403306639,4,512,32,2024-03-16 23:41:20
5.0812147996312325,5,512,32,2024-03-16 23:41:20
5.359050824242517,6,512,32,2024-03-16 23:41:21
5.572641033135811,4,512,32,2024-03-16 23:41:21
5.319757140374842,4,512,32,2024-03-16 23:41:21
5.501195511748542,4,512,32,2024-03-16 23:41:21
5.5505541550045985,5,512,32,2024-03-16 23:41:21
5.350464464214187,5,512,32,2024-03-16 23:41:21
4.55347282987487,4,512,32,2024-03-16 23:41:22
5.1296117603174896,5,512,32,2024-03-16 23:41:22
6.209340575558526,4,512,32,2024-03-16 23:41:22
4.392074733159436,5,512,32,2024-03-16 23:41:22
4.858314076390699,6,512,32,2024-03-16 23:41:23
4.2101002963117615,6,512,32,2024-03-16 23:41:23
5.089816493499244,6,512,32,2024-03-16 23:41:23
5.023521647844797,5,512,32,2024-03-16 23:41:23
6.100557359118465,4,512,32,2024-03-16 23:41:23
5.421897500730365,5,512,32,2024-03-16 23:41:24
5.234694246871455,5,512,32,2024-03-16 23:41:24
5.847488369304724,5,512,32,2024-03-16 23:41:24
4.556272513567888,5,512,32,2024-03-16 23:41:24
4.653414531047697,4,512,32,2024-03-16 23:41:24
5.1666079501361155,4,512,32,2024-03-16 23:41:25
4.683442762070659,5,512,32,2024-03-16 23:41:25
5.471378442192045,4,512,32,2024-03-16 23:41:25
5.903994549687648,5,512,32,2024-03-16 23:41:25
5.51367012396314,4,512,32,2024-03-16 23:41:25
4.669864300951719,4,512,32,2024-03-16 23:41:26
5.391455021762212,4,512,32,2024-03-16 23:41:26
5.751452156981049,5,512,32,2024-03-16 23:41:26
5.7734928614296965,5,512,32,2024-03-16 23:41:26
5.024713232343199,4,512,32,2024-03-16 23:41:26
5.497611844830208,5,512,32,2024-03-16 23:41:26
5.131331272304197,4,512,32,2024-03-16 23:41:27
5.756812214427772,5,512,32,2024-03-16 23:41:27
5.865429338166298,5,512,32,2024-03-16 23:41:27
